id,price,predicted_bin,correct,predicted_price,error
14020724,75.0,bin_0_100,True,67.41428,7.585716247558594
51272500,300.0,bin_100_300,True,270.5437,29.456298828125
"9,62364E+17",135.0,bin_100_300,True,141.90276,6.9027557373046875
33541032,110.0,bin_100_300,True,121.66503,11.665031433105469
26942581,45.0,bin_0_100,True,41.83085,3.1691513061523438
"8,96271E+17",65.0,bin_0_100,True,62.932137,2.0678634643554688
"5,48481E+17",504.0,bin_300_1000,True,501.24023,2.759765625
"1,16221E+18",100.0,bin_0_100,True,57.203045,42.79695510864258
"1,20584E+18",75.0,bin_0_100,True,60.67685,14.323150634765625
49590072,149.0,bin_100_300,True,151.94275,2.9427490234375
"9,99056E+17",180.0,bin_100_300,True,171.8975,8.102493286132812
42399737,499.0,bin_300_1000,True,509.216,10.21600341796875
45072540,200.0,bin_100_300,True,191.67438,8.32562255859375
14939544,50.0,bin_0_100,True,50.531044,0.5310440063476562
27511587,65.0,bin_0_100,True,43.11051,21.889488220214844
"9,57758E+17",350.0,bin_100_300,False,185.29211,164.7078857421875
"1,2884E+18",62.0,bin_0_100,True,67.46014,5.460136413574219
2087178,125.0,bin_100_300,True,142.47868,17.478683471679688
52682323,39.0,bin_0_100,True,44.20303,5.203029632568359
"5,67816E+17",515.0,bin_300_1000,True,510.89236,4.107635498046875
43178126,125.0,bin_100_300,True,134.43297,9.432968139648438
"1,35799E+18",236.0,bin_100_300,True,223.64122,12.358779907226562
31172312,60.0,bin_100_300,False,184.44553,124.44552612304688
"1,28404E+18",180.0,bin_0_100,False,61.03235,118.9676513671875
28830732,85.0,bin_100_300,False,143.71451,58.714508056640625
6270885,50.0,bin_0_100,True,64.52187,14.521873474121094
"7,52956E+17",65.0,bin_0_100,True,67.01663,2.016632080078125
"1,36087E+18",465.0,bin_300_1000,True,479.02383,14.023834228515625
44015386,159.0,bin_100_300,True,162.2197,3.219696044921875
"8,66423E+17",48.0,bin_0_100,True,34.604153,13.39584732055664
"1,06097E+18",33.0,bin_0_100,True,34.824326,1.8243255615234375
"9,3311E+17",39.0,bin_0_100,True,34.834423,4.165576934814453
34919339,200.0,bin_100_300,True,193.54208,6.457916259765625
48578421,75.0,bin_0_100,True,63.442257,11.557743072509766
